health_metric,emissions_metric,n_state_year_pairs,n_predictors,raw_beta,standardized_beta,abs_standardized_beta,intercept,r_squared,adjusted_r_squared,condition_number
crude_rate_per_100000,cadmium_water_kg,40,27,0.06920420362620136,0.36758548714122474,0.36758548714122474,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
crude_rate_per_100000,nickel_land_kg,40,27,-0.0009799841932291167,-0.3564653297342133,0.3564653297342133,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
crude_rate_per_100000,lead_water_kg,40,27,-0.005088649631352227,-0.3479368536372641,0.3479368536372641,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
crude_rate_per_100000,zinc_water_kg,40,27,0.0014251811365742274,0.3439000105110719,0.3439000105110719,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
crude_rate_per_100000,nickel_water_kg,40,27,-0.022318371950332528,-0.30333273545385664,0.30333273545385664,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
crude_rate_per_100000,copper_land_kg,40,27,-0.0031077850486274467,-0.115023165025118,0.115023165025118,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
crude_rate_per_100000,copper_air_kg,40,27,-0.00016592617909460234,-0.07651351217859159,0.07651351217859159,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
crude_rate_per_100000,copper_water_kg,40,27,-0.0006642569263333684,-0.07354637743760783,0.07354637743760783,505.7752605224886,0.9806548844584696,0.9371283744900262,877691315.9059019
deaths,zinc_air_kg,40,27,-0.6034807994513853,-3.059756390843936,3.059756390843936,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,nickel_air_kg,40,27,-0.37210267726193474,-2.4055579227333586,2.4055579227333586,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,total_air_emission_kg,40,27,9.412469865593867e-05,2.268125375020908,2.268125375020908,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,pm10_air_kg,40,27,0.00018642807565310868,1.8597665421793084,1.8597665421793084,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,total_water_emission_kg,40,27,0.0009305258721434312,0.6349392247379821,0.6349392247379821,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,pm25_air_kg,40,27,0.0031518993295153045,0.6244356443715057,0.6244356443715057,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,cadmium_land_kg,40,27,137.56525507945784,0.5046797058473513,0.5046797058473513,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,mercury_air_kg,40,27,-9.843883229643081,-0.4708604021159195,0.4708604021159195,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,zinc_land_kg,40,27,0.18006327545057513,0.37777292196040463,0.37777292196040463,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,tvoc_air_kg,40,27,0.00048278595152483896,0.3636709292926985,0.3636709292926985,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,mercury_water_kg,40,27,541.3062895184513,0.3526494585043659,0.3526494585043659,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,lead_land_kg,40,27,-0.268904075713014,-0.2961889363330571,0.2961889363330571,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,copper_water_kg,40,27,-0.37440350448773513,-0.26791053482599997,0.26791053482599997,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,cadmium_air_kg,40,27,5.497675734937052,0.2630453867168252,0.2630453867168252,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,chromium_air_kg,40,27,-0.04478315428570635,-0.23680199849274086,0.23680199849274086,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,total_land_emission_kg,40,27,-0.005522147934525061,-0.2277266410351403,0.2277266410351403,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,zinc_water_kg,40,27,-0.13134862841998762,-0.20483886336026874,0.20483886336026874,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,nickel_land_kg,40,27,-0.07814755840178692,-0.18371234076005705,0.18371234076005705,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,chromium_land_kg,40,27,-0.3279386430095968,-0.15766041948180998,0.15766041948180998,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,chromium_water_kg,40,27,-0.6865894051725465,-0.13726266848584012,0.13726266848584012,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,lead_water_kg,40,27,-0.1735346440859976,-0.07668470714883531,0.07668470714883531,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,lead_air_kg,40,27,0.026570138809681457,0.06171174215102515,0.06171174215102515,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,cadmium_water_kg,40,27,1.6047411337909656,0.055087816350178676,0.055087816350178676,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,mercury_land_kg,40,27,30.96469454945823,0.012477492086771791,0.012477492086771791,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,nickel_water_kg,40,27,-0.06568569701779878,-0.005769687279631119,0.005769687279631119,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,copper_land_kg,40,27,-0.015290103344318177,-0.003657374671958258,0.003657374671958258,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
deaths,copper_air_kg,40,27,-0.00018500521958975984,-0.0005513557375437794,0.0005513557375437794,420.489734570756,0.9935374398450375,0.9789966794963719,877691315.9059019
median_age,total_air_emission_kg,40,27,8.246873504625552e-08,7.997589402468351,7.997589402468351,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,zinc_air_kg,40,27,-0.0003286415649451904,-6.70582468920686,6.70582468920686,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,tvoc_air_kg,40,27,-7.890294264087978e-07,-2.3919575850241763,2.3919575850241763,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,pm10_air_kg,40,27,4.093381712551985e-08,1.6433711954993675,1.6433711954993675,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,mercury_air_kg,40,27,-0.007104327916820602,-1.3675871984013213,1.3675871984013213,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,chromium_land_kg,40,27,-0.0006631717821484749,-1.2831056967951355,1.2831056967951355,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,lead_land_kg,40,27,0.0002421220394299853,1.0732776424831316,1.0732776424831316,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,total_water_emission_kg,40,27,-3.8470365738148016e-07,-1.0564193120437846,1.0564193120437846,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,total_land_emission_kg,40,27,6.1515371605668755e-06,1.0209295333510697,1.0209295333510697,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,mercury_water_kg,40,27,0.33488456163535174,0.878014295060705,0.878014295060705,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,nickel_water_kg,40,27,-0.0023856595503574034,-0.8433274583271253,0.8433274583271253,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,pm25_air_kg,40,27,-1.010458073300395e-06,-0.8056380283939188,0.8056380283939188,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,chromium_air_kg,40,27,-3.706429971923462e-05,-0.7887380540580262,0.7887380540580262,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,copper_air_kg,40,27,6.293059698198638e-05,0.7547725208661603,0.7547725208661603,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,lead_water_kg,40,27,0.00040404321424113984,0.7185495193981308,0.7185495193981308,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,cadmium_land_kg,40,27,-0.04186831098899351,-0.6181570643222879,0.6181570643222879,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,cadmium_air_kg,40,27,0.0029462162114569264,0.567312686723054,0.567312686723054,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,chromium_water_kg,40,27,-0.0006637964906372874,-0.5340680580129755,0.5340680580129755,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,copper_land_kg,40,27,0.0005466015497874163,0.5261822610950093,0.5261822610950093,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,zinc_water_kg,40,27,-7.241463613022864e-05,-0.45448492224028664,0.45448492224028664,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,nickel_air_kg,40,27,-1.6118636846709672e-05,-0.4193606207813705,0.4193606207813705,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,copper_water_kg,40,27,-0.00010503291203882664,-0.3024695112565189,0.3024695112565189,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,lead_air_kg,40,27,-2.6973902648698026e-05,-0.2521297431025993,0.2521297431025993,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,nickel_land_kg,40,27,2.4070533254644914e-05,0.22772721796782286,0.22772721796782286,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,zinc_land_kg,40,27,2.1581518976408823e-05,0.1822191429901251,0.1822191429901251,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,cadmium_water_kg,40,27,-0.0003250128325876402,-0.044901142665188964,0.044901142665188964,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
median_age,mercury_land_kg,40,27,-0.0158949610355217,-0.02577663858443202,0.02577663858443202,81.2180072571306,0.9242425918570567,0.7537884235354343,877691315.9059019
pad_asr_per_100000,total_air_emission_kg,40,27,-5.499049967436852e-07,-6.937541769107282,6.937541769107282,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,zinc_air_kg,40,27,0.00242587536810358,6.439414256337869,6.439414256337869,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,tvoc_air_kg,40,27,7.219915751011999e-06,2.847348189851132,2.847348189851132,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,chromium_air_kg,40,27,0.000613884212413889,1.6994626901370429,1.6994626901370429,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,nickel_air_kg,40,27,-0.00046237550553653473,-1.5649567131849378,1.5649567131849378,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,lead_land_kg,40,27,-0.0017815309377552523,-1.027352074890441,1.027352074890441,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,chromium_land_kg,40,27,0.0040391630990326485,1.0166605201606,1.0166605201606,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,cadmium_land_kg,40,27,0.4923021843420921,0.945569232920442,0.945569232920442,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,copper_air_kg,40,27,-0.0005519912581789653,-0.8612606457593209,0.8612606457593209,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,pm10_air_kg,40,27,-1.5458823278559866e-07,-0.8073800844044203,0.8073800844044203,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,nickel_water_kg,40,27,0.016932510718862006,0.7786769294439526,0.7786769294439526,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,mercury_air_kg,40,27,0.0290792770227408,0.7282220199800046,0.7282220199800046,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,lead_water_kg,40,27,-0.003078635379154036,-0.712254687824276,0.712254687824276,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,total_water_emission_kg,40,27,1.6941190928545034e-06,0.6052044715490863,0.6052044715490863,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,mercury_water_kg,40,27,-1.5781675348787176,-0.5382793751200272,0.5382793751200272,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,total_land_emission_kg,40,27,-2.4546576689686695e-05,-0.5299699229321982,0.5299699229321982,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,copper_land_kg,40,27,-0.003945619653107979,-0.4941157949118954,0.4941157949118954,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,chromium_water_kg,40,27,0.00435272061422235,0.45558626108090006,0.45558626108090006,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,zinc_land_kg,40,27,0.00038091065692893896,0.418391920252158,0.418391920252158,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,zinc_water_kg,40,27,0.0005036631603100346,0.41122687341909836,0.41122687341909836,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,nickel_land_kg,40,27,-0.00032036818953141483,-0.3943000120914281,0.3943000120914281,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,cadmium_air_kg,40,27,-0.013658273760626767,-0.34213843825150225,0.34213843825150225,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,mercury_land_kg,40,27,-1.3987819829516874,-0.29509715257783775,0.29509715257783775,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,lead_air_kg,40,27,-0.000169056929826824,-0.2055708102880318,0.2055708102880318,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,copper_water_kg,40,27,0.0005366605842111475,0.20104999734011575,0.20104999734011575,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,cadmium_water_kg,40,27,0.006953033167937056,0.12496240074362397,0.12496240074362397,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_asr_per_100000,pm25_air_kg,40,27,1.1093534533286674e-06,0.11506408120362721,0.11506408120362721,89.62502335703175,0.884627798225874,0.6250403442340906,877691315.9059019
pad_percent,total_air_emission_kg,40,27,-6.865227307879461e-08,-8.728238204420288,8.728238204420288,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,zinc_air_kg,40,27,0.00030638941830687786,8.196064471614728,8.196064471614728,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,pm10_air_kg,40,27,-8.024467597301782e-08,-4.223490791645946,4.223490791645946,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,nickel_air_kg,40,27,0.00011423660005120929,3.8964266327628834,3.8964266327628834,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,mercury_air_kg,40,27,0.007315642098662218,1.846232435370467,1.846232435370467,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,total_water_emission_kg,40,27,4.268321896772745e-07,1.5366291921714574,1.5366291921714574,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,tvoc_air_kg,40,27,3.8642329645089743e-07,1.5357675023790245,1.5357675023790245,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,mercury_water_kg,40,27,-0.3599577691502179,-1.2372569726055547,1.2372569726055547,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
pad_percent,chromium_land_kg,40,27,0.0004471963114658223,1.1343223926553312,1.1343223926553312,49.5510300031559,0.8771071519493557,0.600598243835406,877691315.9059019
